,name,artists,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,nlp_lyrics,nlp_annotations,valence+nlp,mood
77,Wild Trails,['Epi-Soothe'],0.742,0.213,218502,0.233,0.881,4,0.149,-14.347,1,0.0289,94.94,3,0.0378,,,0.0378,Calm
78,I Don't Trust That Bird of Prey,['Random Forest'],0.605,0.52,210500,0.305,0.899,7,0.16,-14.38,1,0.0322,120.109,4,0.0389,1.0,1.0,0.0589,Calm
79,Solitude,['Isobel Belano'],0.811,0.171,164982,0.168,0.918,7,0.111,-18.597,0,0.0327,85.183,3,0.119,,,0.119,Calm
80,Lunar Eclipse,['Marc Torch'],0.224,0.632,156474,0.469,0.854,11,0.0902,-10.513,0,0.0307,128.0,4,0.316,-0.9994,-0.9994,0.296,Calm
81,Retrospectacular,['Domaine Blanc'],0.81,0.368,200000,0.293,0.864,9,0.11,-16.379,1,0.0346,119.977,4,0.197,,,0.197,Calm
82,Sintra,['Made Of Gold'],0.984,0.395,201951,0.147,0.909,2,0.0724,-19.174,0,0.051,164.176,4,0.167,-0.9981,-0.9981,0.147,Calm
83,Morning Shimmer,['Vochey'],0.58,0.449,218880,0.163,0.908,11,0.114,-16.409,0,0.0361,125.088,4,0.0501,,,0.0501,Calm
84,Orbits,['Halfway Escape'],0.855,0.438,204828,0.404,0.881,6,0.11,-13.924,1,0.039,116.142,4,0.4,0.9976,0.9976,0.42,Calm
85,Floating Sunbeams,['Michael Orvind'],0.98,0.205,159292,0.202,0.85,1,0.128,-15.952,1,0.0427,113.057,4,0.086,,,0.086,Calm
86,Bayybe 07,['Bilo 503'],0.827,0.44,114196,0.384,0.934,7,0.156,-12.331,1,0.0453,127.938,4,0.0912,,,0.0912,Calm
87,Water Lillies,['A Teardrop In The Lake'],0.848,0.234,228000,0.226,0.942,0,0.111,-15.991,1,0.0368,139.921,5,0.0388,-0.8144,-0.8144,0.0225,Calm
88,Coming Home,['Zoe Connelly'],0.854,0.198,172818,0.139,0.856,5,0.0773,-18.72,1,0.031,82.405,4,0.106,0.9917,0.9917,0.1258,Calm
89,Stormy Weather,['Lost Horse Mine'],0.00308,0.444,150169,0.382,0.816,2,0.0915,-9.324,1,0.0397,123.59,3,0.197,0.9999,0.9999,0.217,Calm
