,name,artists,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,nlp_lyrics,nlp_annotations,valence+nlp,mood
0,I’ll Keep You Safe,"['Vluestar', 'Shiloh Dynasty']",0.802,0.54,140339,0.341,0.00921,10,0.13,-10.399,0,0.0717,137.753,4,0.283,0.9999,0.9999,0.303,Chill
1,dreamin',['53 Thieves'],0.359,0.831,207706,0.419,0.00228,1,0.0959,-7.381,0,0.44,84.983,4,0.339,0.9371,0.9371,0.3577,Chill
2,homebody,['Kamal.'],0.575,0.762,189000,0.244,0.000661,4,0.11,-14.089,1,0.0711,94.949,4,0.255,0.3778,0.3778,0.2626,Chill
3,You're All I Want,['Cigarettes After Sex'],0.363,0.233,264453,0.471,0.828,5,0.113,-10.947,1,0.0294,182.161,4,0.277,0.936,0.936,0.2957,Chill
4,Sunrise,['Kevitch'],0.527,0.609,208744,0.389,0.113,5,0.11,-11.675,0,0.0341,138.037,4,0.144,0.9332,0.9332,0.1627,Chill
5,Rain,['Lucy Park'],0.86,0.716,151150,0.231,0.0393,0,0.112,-14.739,1,0.0527,107.049,4,0.231,0.1134,0.1134,0.2333,Chill
6,I Need U,['yaeow'],0.513,0.402,142588,0.405,0.0167,9,0.155,-12.486,1,0.0713,84.873,4,0.072,-0.7343,-0.7343,0.0573,Chill
7,Fleur Blanche,['Orsten'],0.0121,0.783,252267,0.402,0.896,8,0.168,-9.56,1,0.119,83.003,4,0.613,0.5435,0.5435,0.6239,Chill
8,Sola,['Nina Cobham'],0.294,0.749,198661,0.383,6.63e-05,4,0.115,-13.404,0,0.152,125.384,4,0.334,-0.981,-0.981,0.3144,Chill
9,walk but in a garden,['LLusion'],0.859,0.773,110250,0.403,0.944,8,0.1,-11.617,0,0.0449,80.003,4,0.537,0.9273,0.9273,0.5555,Chill
10,Slipping Away,['LEISURE'],0.427,0.707,235507,0.546,0.17,11,0.101,-9.017,0,0.0399,78.007,4,0.774,0.8399,0.8399,0.7908,Chill
11,4:38am,"['ford.', 'Barrie']",0.841,0.754,226657,0.342,0.0312,9,0.109,-11.3,1,0.052,125.093,4,0.349,0.9886,0.9886,0.3688,Chill
12,Yours,['maye'],0.714,0.67,220887,0.707,0.065,11,0.0634,-9.726,0,0.0358,89.008,4,0.799,0.9535,0.9535,0.8181,Chill
13,Crazy,['Hope Tala'],0.265,0.672,259213,0.503,0.000321,2,0.204,-5.141,1,0.0464,60.496,4,0.465,-0.9493,-0.9493,0.446,Chill
14,cloud castle,['Luna Li'],0.04,0.556,63214,0.563,0.9,0,0.245,-6.731,1,0.0523,83.9,4,0.349,1.0,1.0,0.369,Chill
15,peppermint,['lavender'],0.895,0.564,132916,0.379,0.257,4,0.0874,-7.732,1,0.0391,104.912,4,0.564,0.9996,0.9996,0.584,Chill
16,3am,"['Jaspa', 'Chill Winston']",0.626,0.565,151173,0.44,0.000205,6,0.0893,-10.009,0,0.051,119.728,4,0.229,0.9484,0.9484,0.248,Chill
17,moonlight,['dhruv'],0.639,0.736,159130,0.5,0.00131,11,0.104,-11.229,0,0.171,92.031,4,0.565,0.9905,0.9905,0.5848,Chill
18,12:34 AM,"['Billy Lemos', 'Omar Apollo', 'Maxwell Young']",0.656,0.711,127000,0.473,0.0666,1,0.119,-11.971,1,0.116,90.001,4,0.32,0.9337,0.9337,0.3387,Chill
19,Keep You Warm,['Jaguar Sun'],0.614,0.527,256205,0.555,0.574,7,0.33,-11.346,1,0.0272,143.917,4,0.18,0.6004,0.6004,0.192,Chill
20,Kingston,['Faye Webster'],0.138,0.729,202160,0.344,0.00107,10,0.134,-9.541,0,0.0395,142.13,4,0.543,0.5849,0.5849,0.5547,Chill
21,Pink + White,['Frank Ocean'],0.67,0.544,184516,0.552,4.57e-05,9,0.415,-7.45,1,0.0991,159.738,3,0.554,0.9776,0.9776,0.5736,Chill
22,Always Afternoon,"['Medasin', 'Kathleen']",0.869,0.598,183227,0.357,0.0957,3,0.27,-12.104,1,0.0492,75.017,4,0.168,0.2338,0.2338,0.1727,Chill
23,Loving You Is a Mountain,['Isaia Huron'],0.43,0.426,208000,0.484,0.00199,7,0.0888,-7.772,1,0.0335,58.339,4,0.0384,0.296,0.296,0.0443,Chill
24,Opiate,['Puma Blue'],0.525,0.868,151580,0.334,0.00397,10,0.238,-8.81,0,0.062,104.679,4,0.356,-0.9818,-0.9818,0.3364,Chill
25,But There's Still the Moon,['Tasha'],0.342,0.662,219661,0.36,0.013,8,0.117,-11.924,1,0.0303,125.848,4,0.271,-0.6753,-0.6753,0.2575,Chill
26,Rise,"['WILLOW', 'Jahnavi Harrison']",0.728,0.321,219107,0.317,0.0107,0,0.66,-12.921,1,0.032,185.115,3,0.129,0.8883,0.8883,0.1468,Chill
27,Wish I Was Better,"['Kina', 'yaeow']",0.747,0.732,140571,0.304,6.13e-05,0,0.143,-13.086,0,0.111,139.965,4,0.185,-0.8021,-0.8021,0.169,Chill
28,Sun is going down,['HIMI'],0.861,0.497,406566,0.266,0.263,7,0.0989,-12.67,1,0.0258,94.694,4,0.149,0.99,0.99,0.1688,Chill
29,I Leave Again,"['Petit Biscuit', 'Shallou']",0.542,0.755,238067,0.614,0.00879,2,0.0937,-9.481,1,0.0548,124.02,4,0.148,0.546,0.546,0.1589,Chill
30,do you come here often?,['Nina Cobham'],0.55,0.774,154416,0.425,0.0139,9,0.0756,-11.925,0,0.283,83.954,4,0.348,0.9868,0.9868,0.3677,Chill
31,Ocean,['Brijean'],0.352,0.69,261614,0.694,0.834,5,0.0812,-9.431,1,0.0284,100.041,4,0.811,0.8061,0.8061,0.8271,Chill
32,Løb Stop Stå,"['Boom Clap Bachelors', 'Coco O.']",0.866,0.493,288618,0.335,0.00174,0,0.115,-13.986,1,0.218,93.603,4,0.279,-0.9186,-0.9186,0.2606,Chill
33,Get You The Moon (feat. Snøw),"['Kina', 'Snøw']",0.72,0.498,179080,0.235,0.0,1,0.144,-16.541,0,0.188,118.917,4,0.0895,-0.7947,-0.7947,0.0736,Chill
34,Want U Around (feat. Ruel),"['Omar Apollo', 'Ruel']",0.3,0.571,247720,0.443,6.95e-06,0,0.101,-6.76,1,0.0451,143.923,3,0.621,0.9123,0.9123,0.6392,Chill
35,Walking Home to You,['Nick Leng'],0.179,0.654,239213,0.731,3.48e-05,6,0.1,-6.559,0,0.0255,117.955,4,0.761,-0.7973,-0.7973,0.7451,Chill
36,Till It Happens To You,['Corinne Bailey Rae'],0.789,0.659,278640,0.226,0.000113,1,0.0858,-11.787,0,0.0517,119.687,3,0.0705,0.9299,0.9299,0.0891,Chill
37,The Most Beautiful Thing,['Bruno Major'],0.535,0.806,235427,0.362,0.045,7,0.111,-10.381,1,0.0345,127.502,4,0.42,0.9879,0.9879,0.4398,Chill
38,alien jewelry,['John The Blind'],0.0803,0.453,226066,0.541,0.0511,3,0.137,-10.664,1,0.0567,117.861,4,0.219,-0.4588,-0.4588,0.2098,Chill
39,I'm In Love With You,"['Poolside', 'NEIL FRANCES']",0.829,0.657,252600,0.485,0.769,9,0.128,-9.552,1,0.0685,76.975,4,0.402,0.9966,0.9966,0.4219,Chill
40,All I C Is U,['Nate Traveller'],0.559,0.445,160000,0.212,0.259,0,0.102,-14.313,1,0.038,119.772,4,0.0939,0.6486,0.6486,0.1069,Chill
41,REWIND,['Joe Saan'],0.595,0.774,222000,0.274,0.0,10,0.133,-7.584,1,0.0512,119.834,3,0.397,0.9658,0.9658,0.4163,Chill
42,city,['Zachary Knowles'],0.00916,0.781,141329,0.666,0.0,2,0.1,-5.547,1,0.0639,130.005,4,0.561,-0.975,-0.975,0.5415,Chill
43,no song without you,['HONNE'],0.463,0.778,161537,0.462,0.583,0,0.11,-12.729,1,0.0359,105.45,4,0.817,-0.4215,-0.4215,0.8086,Chill
44,angels (emily),['cehryl'],0.545,0.516,169227,0.318,0.0213,4,0.0776,-9.757,1,0.028,85.89,4,0.192,0.8541,0.8541,0.2091,Chill
45,Sometimes (Backwood),['gigi'],0.767,0.41,153000,0.174,0.00197,3,0.114,-11.405,1,0.0328,105.292,4,0.0694,-0.811,-0.811,0.0532,Chill
46,Muse,['Afro Nostalgia'],0.935,0.879,123216,0.315,0.144,4,0.11,-13.052,1,0.175,131.998,4,0.246,0.0452,0.0452,0.2469,Chill
47,I Want You Back,['wwoman'],0.572,0.861,247320,0.388,0.000984,9,0.33,-11.728,0,0.0543,89.989,4,0.491,-0.9079,-0.9079,0.4728,Chill
48,Comfortable (feat. Hand Habits),"['Quarter-Life Crisis', 'Ryan Hemsworth']",0.126,0.441,159743,0.496,0.521,5,0.132,-8.103,0,0.0264,72.427,4,0.265,,,0.265,Chill
