,name,artists,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,nlp_lyrics,nlp_annotations,valence+nlp,mood
164,Bajo Refugio Tormenta,['Mia Paleta'],1.66e-05,0.0719,139000,0.927,0.759,5,0.51,-19.46,1,0.0668,79.621,3,0.0225,,,0.0225,Sleepy
165,Heavy Rainstorm,['Natsound'],0.134,0.0586,207000,0.987,0.745,5,0.356,-15.888,1,0.109,67.913,5,0.013,,,0.013,Sleepy
166,Rain & Thunder,['Ogień'],0.324,0.0957,192000,0.492,0.965,1,0.273,-31.627,1,0.0648,88.597,3,0.0321,-0.7258,-0.7258,0.0176,Sleepy
167,Will it ever stop raining?,['REGN'],0.17,0.163,212000,0.998,0.976,6,0.412,-16.612,0,0.0458,87.365,4,0.00734,-0.9996,-0.9996,-0.0127,Sleepy
168,Skyfall And Thunder,['Clam Pass'],0.00028,0.125,138457,0.798,0.856,7,0.578,-17.141,1,0.0744,98.835,4,0.00729,,,0.00729,Sleepy
169,Rain For Deeper Sleep,['Ostrava Recordings'],0.161,0.262,176599,0.992,0.988,6,0.924,-20.346,1,0.0361,87.334,4,0.016,,,0.016,Sleepy
170,Lluvia intensa y truenos,['Exovis'],0.000377,0.159,116333,0.858,0.905,2,0.913,-19.577,1,0.0756,110.475,5,0.0135,,,0.0135,Sleepy
171,Rain Trees,['Mindful Measures'],0.623,0.171,170000,0.993,0.963,3,0.95,-30.87,0,0.0538,115.039,4,1e-05,1.0,1.0,0.02,Sleepy
172,Undulation,['Pacific Rain'],0.205,0.152,208062,0.969,0.989,5,0.952,-28.866,0,0.0668,134.021,3,1e-05,1.0,1.0,0.02,Sleepy
173,Distracted by the Rain,['State of Distraction'],0.0118,0.205,191548,0.939,0.444,9,0.138,-20.857,1,0.0587,60.87,4,0.0144,1.0,1.0,0.0344,Sleepy
174,Pluie tropicale,['Vædret'],0.000309,0.125,164212,0.26,0.892,5,0.654,-19.802,1,0.0541,96.819,3,0.037,,,0.037,Sleepy
175,Pluie légère et tonnerre,['Tonerre'],0.011,0.0573,129667,0.607,0.886,0,0.409,-23.21,0,0.0794,57.346,3,0.0351,-0.9883,-0.9883,0.0153,Sleepy
176,Lluvia suave,['Señora Trueno'],0.0002,0.116,182957,0.894,0.994,1,0.406,-20.035,1,0.0672,85.372,5,0.0372,,,0.0372,Sleepy
177,Falling Rain,['Medi Rela'],0.172,0.0769,149566,0.99,0.989,5,0.852,-23.671,0,0.0474,173.086,5,0.01,1.0,1.0,0.03,Sleepy
178,Bad Weather - Storm,['Lavinium'],2.9e-05,0.183,123333,0.000259,0.69,5,0.407,-18.815,1,0.141,87.558,4,0.0263,-1.0,-1.0,0.0063,Sleepy
179,From The Clouds,['Nue'],0.115,0.121,212000,0.843,0.969,10,0.714,-23.783,1,0.0456,87.28,3,1e-05,0.9808,0.9808,0.0196,Sleepy
180,Lluvia suave y truenos,['Exovis'],0.0757,0.141,118000,0.923,0.976,5,0.898,-21.403,0,0.0636,101.285,4,0.00962,,,0.00962,Sleepy
181,"Lluvia, trueno, viento",['Las Vientas'],0.000865,0.163,149667,0.996,0.966,5,0.912,-17.792,1,0.0776,128.993,3,0.0097,-0.8316,-0.8316,-0.0069,Sleepy
182,Rain on the Windowsill,['Summer Showers'],0.542,0.115,94190,1.0,0.775,5,0.935,-16.389,1,0.0506,151.129,4,1e-05,-0.9994,-0.9994,-0.02,Sleepy
183,Dock Rain 독 비,['sumyeon uisa 수면 의사'],0.235,0.2,127402,0.999,0.993,5,0.724,-18.534,1,0.0497,76.024,3,1e-05,,,1e-05,Sleepy
184,Soft Rain,['Rain In Spain'],0.114,0.142,175371,0.934,0.98,0,0.454,-28.562,1,0.0465,88.374,4,0.00424,0.9583,0.9583,0.0234,Sleepy
185,Forest Thunderstorm,['The Calm Factory'],0.73,0.142,179972,0.516,0.944,1,0.223,-25.856,1,0.0694,88.277,4,0.0263,1.0,1.0,0.0463,Sleepy
186,Back Alley Rainstorm,['Water Effects Center'],0.00961,0.0656,171000,0.684,0.956,7,0.472,-22.488,1,0.0779,77.364,3,0.00858,-1.0,-1.0,-0.0114,Sleepy
187,Costa Tormenta,['El Tiempo Central'],0.0029,0.0767,112000,0.772,0.961,1,0.92,-19.275,1,0.0637,82.935,4,0.00475,0.9997,0.9997,0.0247,Sleepy
188,Fuerte lluvia y trueno,['Pacifica Norte'],6.48e-05,0.0539,139667,0.683,0.977,5,0.802,-16.96,1,0.0776,60.242,4,0.00215,,,0.00215,Sleepy
189,Divine Sleep,['Tranquility Spree'],0.142,0.0777,160693,0.987,0.983,6,0.333,-16.126,1,0.0839,51.526,4,0.0243,-1.0,-1.0,0.0043,Sleepy
190,Waves & Rain,['Sound Designer Pro'],0.0123,0.138,166658,0.943,0.981,6,0.769,-18.138,1,0.0895,69.968,1,0.034,-0.9732,-0.9732,0.0145,Sleepy
191,Tonnerre et pluie,['Hi-Def FX'],3.39e-05,0.207,114428,0.00024,0.975,5,0.543,-18.419,1,0.178,115.831,4,0.0,,,0.0,Sleepy
192,"Forte pluie, tonnerre profond",['Effectum'],0.000352,0.141,110713,0.299,0.824,5,0.263,-18.785,1,0.0538,138.555,3,0.0346,-0.9843,-0.9843,0.0149,Sleepy
193,Rainy Night pt. 3,['Worldwide Nature Studios'],0.971,0.242,154875,0.992,0.751,4,0.972,-28.283,1,0.0576,84.482,4,0.000183,,,0.000183,Sleepy
194,Das Unwetter,['BLITZ'],0.00476,0.199,192125,0.787,0.778,10,0.538,-25.338,0,0.0572,52.984,4,0.0302,-0.9889,-0.9889,0.0104,Sleepy
195,Don't Mind The Rain,['Relaxing Guru'],0.236,0.23,192000,0.99,0.987,7,0.906,-29.471,1,0.0391,89.598,3,0.00379,0.9999,0.9999,0.0238,Sleepy
196,City Thunderstorm,['Stormy Station'],0.0179,0.161,154000,0.65,0.9,5,0.162,-22.878,1,0.0767,129.586,4,0.0337,-0.9997,-0.9997,0.0137,Sleepy
197,Tropical Rain Sound,['Regenmaschine'],0.158,0.0736,176004,0.999,0.973,7,0.908,-18.903,1,0.06,73.384,1,0.00288,,,0.00288,Sleepy
198,Sleep in the rain,['Zuni'],0.585,0.183,212000,0.977,0.982,2,0.693,-35.098,1,0.0439,83.693,4,1e-05,0.5511,0.5511,0.011,Sleepy
199,Focus To Rain Sound,['Storm Machine'],0.00117,0.208,148238,0.952,0.0503,11,0.433,-19.84,0,0.0633,87.513,3,0.0292,-0.9999,-0.9999,0.0092,Sleepy
200,Hard Rain 2,['Rain Hard'],0.019,0.171,189252,0.92,0.858,7,0.357,-18.996,1,0.0938,65.757,4,0.0342,0.7754,0.7754,0.0497,Sleepy
201,Recordings of Rainfall,['Nature Recordings'],0.317,0.0977,131135,0.998,0.994,0,0.552,-19.09,1,0.0499,89.851,3,1e-05,-0.2033,-0.2033,-0.0041,Sleepy
202,Rainy Mornings,['Forest FX Smith'],0.203,0.154,120251,0.999,0.904,1,0.581,-18.384,1,0.0471,68.518,4,1e-05,,,1e-05,Sleepy
203,Chuva para relaxar,['Biblioteca del Sueño'],0.0848,0.205,154479,0.973,0.941,2,0.607,-23.905,1,0.0655,114.07,4,0.0168,,,0.0168,Sleepy
204,Convective Rain,['Natsound'],0.0934,0.192,158072,0.984,0.971,10,0.409,-15.918,1,0.0613,108.979,4,0.00721,,,0.00721,Sleepy
205,Stetiger Regen,['Die ganze Nacht'],0.298,0.16,131135,0.999,0.99,0,0.53,-16.981,1,0.0505,82.577,3,1e-05,-0.9538,-0.9538,-0.0191,Sleepy
206,"Heavy Rain in Swiss Alps, Thunder Approaching",['Sound of the Wilderness'],5.49e-06,0.189,151192,0.946,0.997,1,0.452,-20.429,0,0.103,117.588,4,0.0305,,,0.0305,Sleepy
207,Rumbling Thunder And Rain,['Northerly Nature'],0.178,0.253,192000,0.993,0.975,1,0.871,-17.593,1,0.11,100.953,5,0.024,0.9975,0.9975,0.044,Sleepy
208,Thunder Approaching,['The Sound Of Thunder'],0.161,0.179,173594,0.988,0.971,9,0.957,-23.179,1,0.0692,85.322,4,0.0061,-0.9647,-0.9647,-0.0132,Sleepy
209,Aint No Sunshine When There's Rain,['April Shower'],0.315,0.0942,192125,0.995,0.97,2,0.957,-27.09,0,0.0514,83.334,4,1e-05,1.0,1.0,0.02,Sleepy
210,Rain with Distant Birds,['Summer Showers'],0.973,0.198,92904,1.0,0.528,1,0.977,-15.305,0,0.0467,59.949,5,1e-05,0.9999,0.9999,0.02,Sleepy
211,Thunderfall,['Akvavit'],0.000203,0.0986,220000,0.58,0.966,2,0.282,-30.504,0,0.218,90.826,4,0.0225,,,0.0225,Sleepy
212,Relajante,['Blue Cloudy Skies'],0.212,0.184,185959,0.996,0.949,7,0.933,-17.901,1,0.0597,83.245,3,0.0128,,,0.0128,Sleepy
213,Been Raining For Hours,['humidum'],0.0914,0.224,208125,0.969,0.977,6,0.747,-29.375,1,0.138,84.718,4,0.0183,,,0.0183,Sleepy
214,Heavy Rain,['LBE Nature Recordings'],0.176,0.124,169535,0.899,0.988,1,0.7,-34.206,1,0.0667,86.639,4,1e-05,,,1e-05,Sleepy
215,Scandinavian Forest Rain Sound,['Baltic Nature Sounds'],0.985,0.239,157500,0.997,0.947,5,0.963,-29.665,1,0.0652,85.881,3,1e-05,0.9989,0.9989,0.02,Sleepy
216,Rain & Thunderstorms in the Neighbourhood,['Pluviæ'],0.154,0.183,98750,0.988,0.938,10,0.667,-22.401,0,0.365,62.956,5,0.0174,,,0.0174,Sleepy
217,Tropic Rain,['I See Rainbows'],0.921,0.0898,158298,0.998,0.729,2,0.91,-21.694,1,0.039,88.293,3,1e-05,-0.9953,-0.9953,-0.0199,Sleepy
218,Rain Streams,['Outdoor Field Recorders'],0.145,0.168,163911,0.929,0.476,10,0.919,-18.283,0,0.0418,68.883,5,1e-05,0.9999,0.9999,0.02,Sleepy
219,Rain and Thunder,['Beauty of Nature'],0.179,0.12,149975,0.849,0.942,0,0.611,-15.155,1,0.063,97.556,4,1e-05,0.9997,0.9997,0.02,Sleepy
220,Non Stop Rain,['RAIN_IFY'],0.15,0.157,203534,0.993,0.965,11,0.385,-20.769,0,0.0747,134.258,4,0.0123,,,0.0123,Sleepy
221,Slowing Rain,['The Sound Of The Rain'],0.933,0.235,191298,0.999,0.815,4,0.753,-21.607,1,0.0709,114.676,3,0.00169,0.6225,0.6225,0.0141,Sleepy
222,There Is Always Tomorrow,['Aquamoon'],0.916,0.188,108500,1.0,0.251,2,0.931,-22.841,1,0.0446,68.274,4,1e-05,1.0,1.0,0.02,Sleepy
223,Rainy Day,['Sleep Factory'],0.975,0.0612,322115,1.0,0.331,1,0.97,-17.309,1,0.0477,73.503,5,1e-05,0.9981,0.9981,0.02,Sleepy
224,Earthly Breeze Rain,['Mother Nature Sound FX'],0.122,0.176,136261,0.471,0.995,1,0.533,-19.429,1,0.0684,81.939,3,1e-05,,,1e-05,Sleepy
225,rumbling rainfall,"['oh, the joy.']",0.0613,0.145,154125,0.928,0.622,6,0.751,-33.831,1,0.0698,139.294,3,0.00362,0.9999,0.9999,0.0236,Sleepy
226,Raining Force,['Nue'],0.106,0.126,212000,0.222,0.993,6,0.491,-34.305,0,0.105,92.829,3,0.0145,-0.9686,-0.9686,-0.0049,Sleepy
227,regen,['REGN'],0.139,0.187,212000,0.722,0.962,10,0.522,-38.04,0,0.0477,106.459,5,0.00889,-0.9636,-0.9636,-0.0104,Sleepy
228,Divine Drops,['Okami Sky'],0.252,0.131,160580,0.925,0.987,7,0.962,-37.221,1,0.0469,81.042,4,0.00272,0.8842,0.8842,0.0204,Sleepy
229,There is a Storm Coming,['Thunder etc.'],0.195,0.111,268581,0.363,0.921,10,0.257,-26.627,1,0.0892,94.45,4,0.0338,0.9996,0.9996,0.0538,Sleepy
230,"Sleeping on the Veranda, Woken by Thunder",['Naturalis'],0.00347,0.188,80000,0.95,0.992,1,0.271,-16.489,1,0.202,140.088,3,0.0349,1.0,1.0,0.0549,Sleepy
231,Rain On The Lake,['Northerly Nature'],0.983,0.162,182368,1.0,0.859,7,0.969,-20.965,0,0.041,129.397,1,1e-05,1.0,1.0,0.02,Sleepy
232,Another Grey Afternoon,['Aquaplasm'],0.793,0.187,108000,0.286,0.736,2,0.386,-22.9,1,0.0716,90.815,4,1e-05,,,1e-05,Sleepy
233,Afternoon Rain,['Imbrem'],0.144,0.0794,212000,0.999,0.919,7,0.958,-25.859,0,0.0501,83.41,1,1e-05,1.0,1.0,0.02,Sleepy
234,Rainy Nights,['humidum'],0.164,0.107,208125,0.995,0.943,0,0.915,-29.189,1,0.0666,154.286,4,1e-05,,,1e-05,Sleepy
235,Outdoors Rain With Thunder (Seamless),['Nature Calm'],7.16e-05,0.133,182000,0.822,0.919,7,0.213,-18.163,0,0.0727,51.767,4,0.0305,1.0,1.0,0.0505,Sleepy
236,Calm Rain and Distant Thunder,['Aquaplasm'],0.0021,0.158,126000,0.98,0.397,6,0.289,-19.194,0,0.242,89.503,3,0.0148,,,0.0148,Sleepy
237,Spring Rain Storm,['Outdoor Field Recorders'],0.877,0.109,124486,1.0,0.378,5,0.937,-16.895,1,0.0469,94.001,3,1e-05,1.0,1.0,0.02,Sleepy
238,Standing In The Rain,['Baltic Nature Sounds'],0.324,0.132,162993,0.952,0.954,11,0.843,-30.951,0,0.0589,66.484,3,1e-05,1.0,1.0,0.02,Sleepy
239,Raining for Days,['Rain Palace'],0.933,0.109,96000,1.0,0.596,11,0.974,-15.382,0,0.0458,55.293,4,1e-05,-0.979,-0.979,-0.0196,Sleepy
240,Rain In The Park,['Worldwide Nature Studios'],0.599,0.181,118161,0.882,0.893,2,0.41,-33.339,1,0.0699,122.457,1,1e-05,0.9999,0.9999,0.02,Sleepy
241,Pouring Rain,['RAIN_IFY'],2.45e-05,0.161,182835,0.949,0.972,9,0.385,-22.351,0,0.0519,132.08,5,0.0273,,,0.0273,Sleepy
242,Tormenta de lluvia,['Dormida'],0.127,0.0872,253787,0.992,0.996,1,0.418,-19.236,1,0.0837,86.758,4,0.00861,-0.9863,-0.9863,-0.0111,Sleepy
243,3am rain,['pluvia'],0.797,0.0882,208250,0.996,0.589,0,0.857,-25.33,1,0.069,85.824,1,0.00182,,,0.00182,Sleepy
244,Euphoric Drizzle,['Okami Sky'],0.148,0.167,154900,0.952,0.983,6,0.965,-36.289,0,0.0728,125.179,5,1e-05,,,1e-05,Sleepy
245,Porch Cleanse,['Aquamoon'],0.122,0.203,138000,0.998,0.991,7,0.856,-23.783,0,0.0448,85.7,5,1e-05,,,1e-05,Sleepy
246,7pm rain,['pluvia'],0.0013,0.145,208250,0.706,0.94,1,0.355,-26.154,1,0.0798,67.852,5,0.0352,,,0.0352,Sleepy
247,City Rain And Thunder Seamless,['Doug Carrlas'],0.0771,0.175,182000,0.628,0.958,1,0.563,-26.423,1,0.121,79.306,4,0.034,,,0.034,Sleepy
248,Rain Upon The Rooftop,['Wildlife Sound Recordings'],0.668,0.252,117946,0.995,0.99,5,0.987,-27.19,0,0.0439,135.555,4,0.00975,,,0.00975,Sleepy
249,A Scent Of Spring Rain,['LBE Nature Recordings'],0.124,0.136,156131,0.995,0.995,4,0.92,-30.118,0,0.0613,87.452,4,1e-05,,,1e-05,Sleepy
250,Parkside Downpour,['Aquaplasm'],0.959,0.112,104000,1.0,0.608,8,0.756,-19.863,0,0.0543,94.782,4,1e-05,,,1e-05,Sleepy
251,Natural Sleep Rain,['Super Natural'],0.975,0.0704,117000,1.0,0.797,6,0.91,-18.86,0,0.0604,57.674,4,1e-05,0.7964,0.7964,0.0159,Sleepy
252,Forest Morning Freshness,['Akvavit'],0.951,0.17,116000,1.0,0.946,11,0.973,-24.364,0,0.0512,132.385,4,1e-05,,,1e-05,Sleepy
253,Raining In The City At Night,['Daily Calm'],0.0877,0.176,173500,1.0,0.971,2,0.616,-13.657,1,0.0954,114.521,3,0.00218,0.9464,0.9464,0.0211,Sleepy
254,Gentle Spring Rain,['Baltic Nature Sounds'],0.334,0.0637,209218,0.946,0.963,11,0.804,-30.965,0,0.0715,75.99,4,1e-05,1.0,1.0,0.02,Sleepy
255,Rain on soft ground,['Natural Song'],0.134,0.321,134851,0.997,0.956,1,0.913,-22.878,1,0.0404,53.668,4,0.0126,1.0,1.0,0.0326,Sleepy
256,Rain In The Dock,['The Sleep & Focus Group'],0.139,0.148,236174,0.997,0.989,10,0.437,-18.627,0,0.0822,135.833,3,1e-05,-1.0,-1.0,-0.02,Sleepy
257,Night Thunder,['Adam Storme'],0.00212,0.158,240125,0.691,0.872,5,0.27,-24.686,1,0.0568,132.533,4,0.0282,1.0,1.0,0.0482,Sleepy
258,Deep Sleep Rain,['Worldwide Nature Studios'],0.174,0.155,130659,0.914,0.99,1,0.698,-34.273,1,0.0607,133.536,3,0.00462,0.9998,0.9998,0.0246,Sleepy
259,Heavy Pour,['Nature Field Recordings'],0.211,0.187,154549,0.995,0.979,0,0.466,-22.445,1,0.0569,79.852,4,1e-05,1.0,1.0,0.02,Sleepy
260,Heavy Rain,['The Rain Factory'],0.13,0.138,210860,0.997,0.996,7,0.843,-20.771,0,0.0651,139.691,4,1e-05,0.9998,0.9998,0.02,Sleepy
261,Ambient Rain,['Mindful Audio'],0.124,0.199,160000,1.0,0.285,5,0.4,-14.276,1,0.0653,89.16,4,1e-05,,,1e-05,Sleepy
262,Falling Rain,['Sleep Factory'],2.65e-06,0.202,241764,0.579,0.999,0,0.343,-19.06,0,0.414,68.75,3,0.0137,1.0,1.0,0.0337,Sleepy
263,Thunder by the Cabin,['Weather Experience'],0.00628,0.166,184221,0.494,0.866,5,0.381,-27.111,1,0.0902,80.08,4,0.0244,-0.9995,-0.9995,0.0044,Sleepy
264,Steady Rain,['The Sound Of The Rain'],0.158,0.08,186000,0.999,0.914,1,0.502,-13.372,0,0.0694,83.589,3,0.00397,0.9909,0.9909,0.0238,Sleepy
265,Morning Rain,['Wildlife Sound Recordings'],0.804,0.0594,186700,0.976,0.997,6,0.972,-29.249,0,0.0729,71.11,3,1e-05,0.99,0.99,0.0198,Sleepy
266,Steady Forest Rain,['Creatress'],0.994,0.168,155625,1.0,0.68,6,0.913,-18.081,0,0.0406,86.571,1,1e-05,-0.9999,-0.9999,-0.02,Sleepy
267,rain on me,['lumen'],0.00575,0.209,224625,0.244,0.953,2,0.426,-24.637,0,0.061,89.639,1,0.155,-0.7286,-0.7286,0.1404,Sleepy
268,Earthy Rain With Rolling Thunder,['Ambiworld'],0.13,0.147,262478,0.836,0.875,1,0.11,-21.972,1,0.0726,137.118,3,0.0249,,,0.0249,Sleepy
269,Mighty Thunder and Light Rain,['Gewittermacher'],0.00136,0.147,210450,0.381,0.951,1,0.0947,-28.083,1,0.0632,97.966,4,0.143,,,0.143,Sleepy
270,Rain And Thunderstorm,['LBE Nature Recordings'],0.157,0.259,173500,0.535,0.968,1,0.438,-33.543,1,0.343,75.034,4,0.0609,,,0.0609,Sleepy
271,Like A Felt of Rain,['Plectrasonics'],1.37e-05,0.185,80000,0.315,0.961,5,0.392,-26.422,0,0.0987,86.088,4,0.0436,,,0.0436,Sleepy
272,November Storm,['Northerly Nature'],0.138,0.187,161658,0.882,0.887,5,0.405,-15.365,1,0.0688,91.957,3,1e-05,-0.9996,-0.9996,-0.02,Sleepy
273,Rain For Sleep,['School of Rain'],0.186,0.168,213422,0.928,0.00201,0,0.389,-21.822,0,0.175,122.913,4,0.0183,-0.9943,-0.9943,-0.0016,Sleepy
274,Deep Sleep Rain,['School of Rain'],0.152,0.165,180958,0.901,0.992,1,0.897,-25.387,0,0.163,65.989,4,0.00132,-0.9979,-0.9979,-0.0186,Sleepy
275,Hurricane Thunderstorm,['Bad Weather Forecast'],0.000198,0.159,228207,0.421,0.846,1,0.381,-32.023,1,0.108,54.386,4,0.0337,0.8093,0.8093,0.0499,Sleepy
276,Soft & Pleasant Rain,['Pluviæ'],2.95e-06,0.167,66000,0.432,0.954,5,0.499,-24.565,0,0.0828,123.895,4,0.108,,,0.108,Sleepy
277,Bring an umbrella,['Imber Levis'],0.0317,0.185,240125,0.717,0.959,1,0.514,-27.888,1,0.0617,78.056,4,0.0331,0.9998,0.9998,0.0531,Sleepy
278,Mother Thunder,['Mindful Audio'],0.0236,0.107,156596,0.471,0.904,1,0.0573,-21.962,1,0.0684,91.949,4,0.0433,1.0,1.0,0.0633,Sleepy
279,Lluvia para dormir,['El Hacedor de Lluvia'],0.124,0.164,236436,0.994,0.991,1,0.789,-23.718,0,0.0855,127.602,3,1e-05,-0.9476,-0.9476,-0.0189,Sleepy
280,Feathered Friends in the Rain,['Perfectly Splendid'],0.258,0.14,116500,0.999,0.946,11,0.542,-17.044,0,0.0515,88.728,4,1e-05,1.0,1.0,0.02,Sleepy
281,Cosy Rain & Thunder,['Medi Rela'],0.000245,0.142,226389,0.367,0.947,1,0.507,-30.308,1,0.0847,80.324,4,0.11,1.0,1.0,0.13,Sleepy
282,Instense Rain & Thunder,['Gewittermacher'],0.00458,0.164,268191,0.694,0.947,10,0.914,-22.058,1,0.0893,93.085,5,0.024,,,0.024,Sleepy
283,Sheltered in Light Rain,['Pinetree Way'],0.000744,0.105,203200,0.706,0.843,10,0.358,-22.393,0,0.171,85.071,4,0.0399,-0.967,-0.967,0.0206,Sleepy
284,High Plains Storm,['Earthly Delights'],0.298,0.057,165517,0.926,0.974,3,0.525,-13.972,0,0.112,68.522,3,0.00816,1.0,1.0,0.0282,Sleepy
285,Rain in the Dark,['Rain Sizzlers'],0.984,0.194,126756,1.0,0.663,2,0.962,-16.229,1,0.0392,78.032,4,1e-05,1.0,1.0,0.02,Sleepy
286,Light Rain & Thunder,['Bad Weather Forecast'],0.000566,0.171,184342,0.466,0.951,1,0.164,-28.816,1,0.107,44.418,4,0.0317,0.9393,0.9393,0.0505,Sleepy
287,Rain,['sonos natura'],0.176,0.15,159771,0.00933,0.984,6,0.224,-15.066,1,0.0992,81.421,4,0.0147,-0.8697,-0.8697,-0.0027,Sleepy
288,Big Sky,['Zen Master'],0.000751,0.141,190000,0.858,0.923,1,0.258,-18.388,1,0.0971,65.823,4,0.0374,0.8186,0.8186,0.0538,Sleepy
289,Oregon Rain,['The Nature Soundscapes'],0.119,0.122,180000,0.876,0.982,5,0.641,-34.129,1,0.0619,147.117,3,1e-05,,,1e-05,Sleepy
290,Distant Thunder & Rain,['Weather Garden'],0.0285,0.255,202250,0.987,0.759,1,0.46,-27.093,1,0.417,113.584,3,0.0193,0.9997,0.9997,0.0393,Sleepy
291,Sons do Sono,['Fábrica de Calma'],0.154,0.171,246063,0.998,0.991,3,0.398,-19.537,1,0.0664,122.106,5,1e-05,-0.7149,-0.7149,-0.0143,Sleepy
292,Regenwald,['Regendans'],0.162,0.114,173984,0.996,0.99,1,0.447,-19.626,1,0.0788,86.403,4,0.00088,-0.9931,-0.9931,-0.019,Sleepy
293,Sleep Well Rain Sound,['Rain Sounds For Sleep'],0.18,0.0716,144727,0.948,0.944,0,0.692,-27.25,0,0.0697,80.956,3,0.00548,0.0,0.0,0.0055,Sleepy
294,Heavy Rain,['Epic Soundscapes'],0.128,0.069,252330,1.0,0.944,6,0.953,-14.577,1,0.0514,77.22,3,1e-05,,,1e-05,Sleepy
295,stormy hill,"['oh, the joy.']",0.994,0.056,151742,0.925,0.414,3,0.9,-35.986,0,0.0689,59.352,5,1e-05,0.9999,0.9999,0.02,Sleepy
296,Rain After The Storm,['Northerly Nature'],0.477,0.0,169902,0.0806,0.97,11,0.972,-18.483,1,0.0,0.0,0,0.0,0.9993,0.9993,0.02,Sleepy
297,Thunderstorm Rain,['Medi Rela'],0.529,0.177,182644,0.384,0.946,1,0.0932,-29.537,1,0.055,83.384,4,0.0645,,,0.0645,Sleepy
298,Rain Storm,['Sounds of Nature Noise'],8.91e-05,0.0867,147833,0.175,0.931,0,0.611,-18.478,1,0.0485,87.557,5,0.0271,0.0,0.0,0.0271,Sleepy
299,Showers And Thunder,['Epic Sleep'],0.000213,0.164,269943,0.652,0.957,1,0.964,-22.063,1,0.13,80.297,4,0.00535,0.9999,0.9999,0.0253,Sleepy
300,4am rain,['pluvia'],0.277,0.0813,186000,0.999,0.869,10,0.934,-24.38,1,0.0451,83.812,4,1e-05,,,1e-05,Sleepy
301,Heavy Rain,['Hi Freq Samples'],0.139,0.166,163177,0.769,0.983,7,0.606,-21.081,1,0.0642,116.759,4,1e-05,,,1e-05,Sleepy
302,Rain: Evening Sleep,['Brain Timbre'],0.332,0.188,179500,0.0445,0.997,1,0.752,-20.248,0,0.068,104.93,4,1e-05,-1.0,-1.0,-0.02,Sleepy
303,6am rain,['pluvia'],0.0164,0.169,165000,0.495,0.862,11,0.328,-23.506,0,0.0773,131.505,4,0.0298,,,0.0298,Sleepy
304,Soft Rain Pouring,['Factorial FX'],0.153,0.132,172083,0.152,0.966,5,0.136,-26.433,1,0.0559,142.521,5,0.0349,,,0.0349,Sleepy
305,Trickling Rain and Fountain,['Rain Recordings'],0.126,0.154,177781,0.887,0.99,10,0.957,-36.313,0,0.0434,89.584,5,1e-05,1.0,1.0,0.02,Sleepy
306,Cracks of Thunder And Rainstorm,['JBE Nature Sounds'],0.209,0.254,174000,0.694,0.622,1,0.0928,-29.41,1,0.0548,107.694,3,0.031,,,0.031,Sleepy
307,Sounds of Nature: Thunder,['The Outdoor Library'],0.00412,0.128,166790,0.389,0.988,2,0.457,-20.07,0,0.0639,95.252,3,0.0224,1.0,1.0,0.0424,Sleepy
308,Soft Thunder,['Sounds of Nature Noise'],0.000904,0.0,179187,0.000139,0.834,1,0.539,-18.249,1,0.0,0.0,0,0.0,1.0,1.0,0.02,Sleepy
309,Rain Droplets,['Factorial FX'],0.208,0.146,185306,0.321,0.936,10,0.235,-26.248,1,0.0543,73.735,3,0.0321,,,0.0321,Sleepy
