,name,artists,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,nlp_lyrics,nlp_annotations,valence+nlp,mood
22,not ur friend,['Jeremy Zucker'],0.309,0.802,174520,0.272,0.0,4,0.403,-10.563,1,0.412,68.969,4,0.669,0.9305,0.9305,0.6876,Chill
23,my future,['Billie Eilish'],0.795,0.444,208155,0.309,0.132,8,0.352,-10.956,1,0.062,104.745,4,0.0875,0.9861,0.9861,0.1072,Chill
24,Renee's Song,['Bazzi'],0.794,0.593,130546,0.229,0.0,9,0.167,-8.888,1,0.0307,117.823,4,0.42,0.353,0.353,0.4271,Chill
25,cowboy in LA,['LANY'],0.407,0.624,213800,0.393,0.0,8,0.118,-8.916,1,0.0333,177.963,4,0.728,0.9656,0.9656,0.7473,Chill
26,Brainstorm,['Alexander 23'],0.823,0.658,186000,0.317,0.00548,11,0.111,-12.318,0,0.0424,76.849,4,0.262,-0.9761,-0.9761,0.2425,Chill
27,Kiss Me More (feat. SZA),"['Doja Cat', 'SZA']",0.235,0.762,208867,0.701,0.000158,8,0.123,-3.541,1,0.0286,110.968,4,0.742,0.8009,0.8009,0.758,Chill
28,Summer Fade (feat. Anna of the North),"['Snakehips', 'Anna of the North']",0.00378,0.618,204711,0.657,0.0179,10,0.223,-5.176,1,0.0594,179.913,4,0.457,0.9872,0.9872,0.4767,Chill
29,"always, i'll care",['Jeremy Zucker'],0.918,0.784,146147,0.278,0.000196,6,0.112,-10.745,1,0.041,105.034,4,0.741,-0.3828,-0.3828,0.7333,Chill
30,just a boy,['Alaina Castillo'],0.892,0.51,185682,0.301,0.0,7,0.127,-5.344,1,0.0566,198.158,3,0.508,-0.6596,-0.6596,0.4948,Chill
31,Back To My Bed,['Elderbrook'],0.313,0.771,202107,0.729,0.00452,4,0.236,-7.554,1,0.0372,124.047,4,0.689,0.925,0.925,0.7075,Chill
32,Heaven,['Pink Sweat$'],0.491,0.78,169749,0.389,0.00242,6,0.0699,-8.877,0,0.0776,121.919,3,0.188,0.9961,0.9961,0.2079,Chill
33,hungover sunday,['Christian French'],0.853,0.673,180403,0.327,0.0,2,0.103,-7.67,1,0.0827,82.729,4,0.449,0.8664,0.8664,0.4663,Chill
34,untitled,['Max Leone'],0.536,0.449,164831,0.386,3.67e-05,4,0.326,-10.102,1,0.0375,88.203,4,0.203,0.6904,0.6904,0.2168,Chill
35,Cold,"['Boy In Space', 'unheard']",0.184,0.711,203538,0.412,0.0,9,0.0546,-6.827,1,0.0445,130.015,4,0.186,-0.9503,-0.9503,0.167,Chill
36,Young & Alive,['Bazzi'],0.326,0.716,160465,0.563,0.0,3,0.119,-5.486,1,0.0425,86.005,4,0.495,0.9962,0.9962,0.5149,Chill
37,Vibez,['ZAYN'],0.242,0.635,163127,0.659,0.0285,7,0.105,-7.499,1,0.116,96.855,4,0.34,0.9737,0.9737,0.3595,Chill
38,BELIEVE IT,"['PARTYNEXTDOOR', 'Rihanna']",0.0902,0.43,183219,0.7,0.0,6,0.216,-5.35,1,0.264,158.373,4,0.731,0.9921,0.9921,0.7508,Chill
39,Coffee,"['Quinn XCII', 'Marc E. Bassy']",0.0803,0.831,180053,0.452,0.0,5,0.359,-5.111,0,0.047,93.04,4,0.534,-0.6176,-0.6176,0.5216,Chill
40,Come Through (feat. Chris Brown),"['H.E.R.', 'Chris Brown']",0.604,0.615,214094,0.422,0.0,5,0.112,-8.019,0,0.0504,135.859,5,0.185,0.9513,0.9513,0.204,Chill
41,3AM,"['Russ', 'Ty Dolla $ign']",0.108,0.569,200548,0.657,0.0,0,0.108,-6.639,1,0.0425,73.008,4,0.111,0.9401,0.9401,0.1298,Chill
42,Godspeed,['James Blake'],0.916,0.395,173840,0.174,0.00602,6,0.104,-10.313,1,0.043,73.773,3,0.221,0.9921,0.9921,0.2408,Chill
43,this is how you fall in love,"['Jeremy Zucker', 'Chelsea Cutler']",0.733,0.52,174587,0.204,2.53e-05,7,0.126,-12.488,1,0.0355,79.682,4,0.274,0.9956,0.9956,0.2939,Chill
44,Selfish,['Madison Beer'],0.627,0.375,223270,0.461,0.0,9,0.386,-6.202,1,0.0279,75.217,4,0.233,-0.9984,-0.9984,0.213,Chill
45,I Don't Think I'm Okay,['Bazzi'],0.574,0.445,176250,0.33,0.0,9,0.102,-8.121,1,0.0429,128.025,4,0.187,0.4507,0.4507,0.196,Chill
46,Better,['ZAYN'],0.353,0.637,174517,0.418,0.0,2,0.131,-7.137,1,0.301,84.295,4,0.0807,-0.9861,-0.9861,0.061,Chill
47,Feelings,['Lauv'],0.0934,0.694,189613,0.466,0.0,9,0.098,-6.758,1,0.0384,103.018,4,0.246,0.9215,0.9215,0.2644,Chill
48,the way that you see me (feat. Ayleen Valentine),"['Powfu', 'Rxseboy', 'Sarcastic Sounds', 'Ayleen Valentine']",0.708,0.548,182417,0.341,0.0,0,0.121,-11.667,0,0.397,71.573,4,0.34,0.9781,0.9781,0.3596,Chill
49,Daze Inn,['Carlie Hanson'],0.17,0.635,158940,0.768,0.0,0,0.382,-5.331,1,0.0385,149.01,4,0.58,0.9933,0.9933,0.5999,Chill
50,Nothing's the Same,"['Alexander 23', 'Jeremy Zucker']",0.528,0.735,175041,0.32,0.00271,11,0.215,-11.32,1,0.0437,132.853,4,0.401,0.9422,0.9422,0.4198,Chill
51,i don't want to watch the world end with someone else,['Clinton Kane'],0.771,0.535,184505,0.359,0.0,2,0.111,-9.343,1,0.0607,154.163,4,0.488,-0.8019,-0.8019,0.472,Chill
52,head first,['Christian French'],0.278,0.909,154961,0.392,1.77e-06,6,0.106,-6.221,0,0.0652,127.052,4,0.61,0.9294,0.9294,0.6286,Chill
53,Bitter,"['FLETCHER', 'Kito']",0.393,0.724,194750,0.594,0.00116,6,0.0889,-7.126,0,0.102,136.002,4,0.413,-0.9401,-0.9401,0.3942,Chill
54,2021,['Lauv'],0.685,0.849,195952,0.489,2.21e-05,0,0.108,-7.433,1,0.0504,113.972,4,0.344,0.9989,0.9989,0.364,Chill
55,everything i wanted,['Billie Eilish'],0.902,0.704,245426,0.225,0.657,6,0.106,-14.454,0,0.0994,120.006,4,0.243,0.5204,0.5204,0.2534,Chill
