,name,artists,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,lyrics,annotations,nlp_lyrics,nlp_annotations,valence+nlp,mood
34,Damn,['Baby Rose'],0.785,0.428,174208,0.546,0.000112,5,0.123,-7.954,1,0.0452,139.868,4,0.46,"[Verse 1]
It's too late, I'm gone
Catching this flight, off to the next
It's too late, I'm gone
Feelings were left right where you crept
It's too late, too wrong, too long
Remember the days
The summer we met
You ain't have a car
Pull up to your house to stay up all night
We ain't have shit else to do, oh
Now, ooh, I can't be alone with you

[Chorus]
Why you gotta want me back? Damn
Thought I was what you lacked, damn
Now my new nigga's here, damn
Going off the stratosphere, damn
I don't really understand, damn
Why you acting like a fan? Damn
Know you gotta girlfriend
I won't be the bigger person, damn
Damn
Damn

[Verse 2]
Why the hell do I always end up inside these situations?
I don't have any regrets, I know everything happens for a reason
But what I'm supposed to do with these feelings that I keep away?
Drinking 'til I can't think
Smoking 'til I can't breathe
Singing 'til I can't speak
Sinking 'til I can't reach up
I'm running like an athlete
Tryna get back on my feet

[Verse 3]
All these hoes, guess I'm that too
Now I got the bag on my own, it's cool
Wanted me locked down and up under you
But you had me fucked up, when I stayed true
Can't afford to be sad, had to make a move
You can't even be mad 'cause you know the truth
Amazing what a lil' heartbreak will do
Damn
Damn
Damn
Damn
Damn",,-0.9842,-0.9842,0.4403,Chill
35,Look Easy,['Robin Thicke'],0.0819,0.778,190369,0.567,6.98e-05,3,0.37,-10.699,0,0.0422,139.964,4,0.946,"[Verse 1]
Where did you come from? There's no way
Did I do something in another life to deserve your grace?
How did they make you so pure and free?
Living in a world where we lose our hearts, but yours still beats

[Chorus]
Don't you know that you make love look easy?
Did you know that you make love look easy?

[Verse 2]
Tell me how do you do it, how do you bear?
Standing in the eye of the storm like you don't care
Always smiling when you're down
Even when we all wanna hang our heads, you laugh out loud

[Chorus]
Don't you know that you makе love look easy?
Baby, don't you know that you make lovе look easy?
And the rest of us are so bad
You make love look easy
Won't you tell me how you do that?
You make love look easy
Yeah, yeah, yeah, yeah

[Bridge]
Ooh-ooh (Oh, yeah)
Ooh-ooh (Oh, babe)
Oh, yeah
Ooh-ooh (Oh, babe, oh)
Ooh-ooh (Oh, babe)

[Chorus]
Don't you know that you make love look easy?
Don't you know that you make love look easy?
The rest of us are so bad
You make love look easy (Woah)
Don't you know that you make love look easy? (Easy)

[Outro]
Oh, babe
Oh, babe
Oh, yeah
Oh, babe
Oh, yeah
Oh, babe
Oh, yeah
Oh, babe
Oh, yeah",,0.9988,0.9988,0.966,Chill
36,GIFTED,['KALLITECHNIS'],0.369,0.472,270000,0.472,0.171,5,0.111,-8.844,1,0.0451,159.765,4,0.121,"[Verse 1]
Solace in my words
Tune in, find out
Tell me who you serve
Is it ego paying you with doubt?
Peace to be found
Might be lost, but not for long, I know it
Screaming with no sound
Waking up just in time to stop the falling

[Chorus]
Too many nights been wasted
Thinking the dream was faded
Unpaid overtime, what a crime, yeah
Glittering gold, straight from the soul
You're killing what you didn't know existed
You're so gifted

[Verse 2]
Still standing, I keep my hands inside
Mama, I don't wanna be on this ride anymore, no, no
Untangling all of their twisted lies
'Cause, baby, the truth always survives

[Chorus]
Too many nights been wasted
Thinking the dream was fadеd
Unpaid overtime, what a crime, yеah
Glittering gold, straight from the soul
You're killing what you didn't know existed
You're so gifted

[Verse 3]
I don't care what you're saying to me
But the way you're talking to yourself is making me cry, oh
It's not okay to feel like your days are waiting on another's permission
To live out my own mission, how dare I fight to love myself

[Bridge]
How dare I fight to love myself, oh
(How dare I fight to love myself)
We're going through hell
(It's free to be yourself, it's free to be—)
(It's free to be yourself, it's free to be—)
(It's free to be yourself, it's free to be—)
(It's free to be yourself, it's free to be yourself)

[Chorus]
Too many nights been wasted (It's free to be yourself)
Thinking the dream was faded (It's free to be yourself)
Unpaid overtime, what a crime, yeah (It's free to be yourself, it's free to be yourself)
Glittering gold, straight from the soul (It's free to be yourself)
You're killing what you didn't know existed (It's free to be yourself)
You're so gifted",,0.9332,0.9332,0.1397,Chill
37,telepatía,['Kali Uchis'],0.112,0.653,160191,0.524,0.0,11,0.203,-9.016,0,0.0502,83.97,4,0.553,"[Letra de ""telepatía""]

[Coro]
Quién lo diría que se podría
Hacer el amor por telepatía
La luna está llena, mi cama vacía
Lo que yo te haría
Si te tuviera de frente, la mente te la volaría
De noche y de día, de noche y de día

[Verso 1]
You know I'm just a flight away
If you want it, you could take a private plane
A kilómetros estamos conectando
Y me prendes aunque no me estés tocando
You know I got a lot to say
All these voices in the background of my brain
Y me dicen todo lo que estás pensando
Me imagino lo que ya estás maquinando

[Coro]
Quién lo diría que se podría
Hacer el amor por telepatía
La luna está llena, mi cama vacía
Lo que yo te haría
Si te tuviera de frente, la mente te la volaría
De noche y de día, de noche y de día

[Verso 2]
You know that I can see right through you
I can read your mind, I can read your mind
What you wanna do?
It's written all over your face, times two
'Cause I can read your mind, I can read your mind
I can hear your thoughts like a melody
Listen while you talk when you're fast asleep
You stay on the phone just to hear me breathe
(On repeat)

[Coro]
Quién lo diría que se podría
Hacer el amor por telepatía
La luna está llena, mi cama vacía
Lo que yo te haría
Si te tuviera de frente, la mente te la volaría
De noche y de día, de noche y de día

[Outro]
(You know I got a lot to say)
(All these voices in the background of my brain)","[('Hacer el amor por telepatía', [['This line bears a strong similarity to a line once sung by Brazil’s own Queen of Rock Rita Lee in her 1979 track “Mania de você”:\n\nA gente faz amor por telepatia\n\nBoth songs find their respective artists fantasizing about a lover they cannot physically be with and hoping that they can relive their intimate moments through telepathy and psychological powers.']])]",0.9274,0.9274,0.5715,Chill
38,Superstar,['DaniLeigh'],0.696,0.504,153597,0.492,4.2e-05,9,0.369,-7.634,1,0.237,72.974,4,0.478,"[Intro]
Oh woo
Ooh, ooh-ooh-ooh
No, ooh-woo, ooh, ooh, ooh, ooh
Yeah, yeah

[Verse 1]
How we both superstar? (Superstar)
Ain't no other man, no other woman (No, no)
That's out really doin' it what we doin' (Yeah, yeah)
I know that they wish they could but couldn't (Yeah, yeah)
Damn, we both superstar (Superstar)
We be like JAY-Z and Beyoncé
I'll be your Kim K, you're my Kanye
I hope it's not so much when we go public
But I wanna (Yeah)

[Chorus]
I wanna show you off, I wanna tell the world (I wanna tell the world)
I hope that everybody loves that I'm your girl (Your girl)
Hope TMZ don't post the pictures from the club (Yeah)
'Cause they'll show the world exactly who I love (Exactly who I love)
You love the way I always go and get my bag (Yeah)
And that's to show that I ain't with you 'cause you rap (No)
You make me better, I guess I found my better half

[Verse 2]
Pick up my superstar (Superstar, yeah)
Playin' new songs in my car (Oh, oh-oh-oh)
Drive through LA and smoke a blunt
Thinking 'bout how far we've come
We like a movie, you and I (You and I)
And I can tell you wanna love me right (Yeah I can tell, well)
I can't sleep without you no more at night (No, oh)
Even though I know you gotta catch that flight (Yeah-yeah, yeah-yeah-yeah)

[Chorus]
I wanna show you off, I wanna tell the world
I hope that everybody loves that I'm your girl
Hope TMZ don't post the pictures from the club
'Cause they'll show the world exactly who I love
You love the way I always go and get my bag
And that's to show that I ain't with you 'cause you rap
You make me better, I guess I found my better half (DarkChild, Dani)

[Outro]
Superstars
(Ooh-woo, ooh-ooh)
(Ooh, ooh-ooh-ooh)
Superstars
(No, ooh-woo, ooh, ooh, ooh, ooh)",,0.9984,0.9984,0.498,Chill
39,Slow Down,['VanJess'],0.198,0.692,228933,0.599,0.000315,11,0.392,-5.941,1,0.0398,113.034,4,0.369,"[Intro]
Mmm-mmm
Mmm-mmm
Mmm-mmm

[Verse 1]
Oh, you never get mad
You keep things objective, then wave a white flag
Discuss, then we love, oh
We pray, then we up, mmm
We fight, then we trust, oh
The world could break in two
But I believe that you wouldn't, oh, I do

[Pre-Chorus]
I like it when you're simple
Treat me like a lady
Do things with a purpose
Do things with intention
I like it when you're real with me
Barely gotta question
Focused on the plan
I love what we havе, babe

[Chorus]
Every day gets shortеr (Mmm-mmm)
Life ain't getting longer (Mmm-mmm)
Ooh, you make it slow down (Slow it down, slow it down, slow it down)
Ooh, you make it slow down (Slow it down, slow it down, slow it down)
Every day gets shorter (Mmm-mmm)
Life ain't getting longer (No, mmm-mmm, yeah)
Ooh, you make it slow down (Slow it down, slow it down, slow it down)
Ooh, you make it slow down (Slow it down, slow it down, slow it down)

[Verse 2]
Focused motives
Clear enough to fall in
Getting older
I embrace it coming
You show me I'm wanted
Don't matter what the mood
When we get together
You know that

[Pre-Chorus]
I like it when you're simple
Treat me like a lady
Do things with a purpose
Do things with intention
I like it when you're real with me
Barely gotta question
Focused on the plan
I love what we have, babe

[Chorus]
Every day gets shorter (Mmm-mmm)
Life ain't getting longer (Mmm-mmm)
Ooh, you make it slow down
Ooh, you make it slow down
Every day gets shorter (Mmm-mmm)
Life ain't getting longer (Mmm-mmm)
Ooh, you make it slow down (Slow it down, slow it down, slow it down)
Ooh, you make it slow down (Slow it down, slow it down, slow it down)

[Bridge]
Call me when I'm thinking of you
No such thing as coincidence
You not stickin' to the surface
Satisfied with what you given
Chillin' with no makeup
You don't wanna change a thing
You focused on the plan (Focused on)
I love what we have (I love what we)
You focused on the, focused on the (Oh)
Focused on the plan (Oh-oh)

[Chorus]
Every day gets shorter (Mmm-mmm)
Life ain't getting longer (Mmm-mmm)
Ooh, you make it slow down
Ooh, you make it slow down
Every day gets shorter (Mmm-mmm)
Life ain't getting longer (Mmm-mmm)
Ooh, you make it slow down
Ooh, you make it slow down",,0.9962,0.9962,0.3889,Chill
40,One More Kiss,['Kenneth Whalum'],0.891,0.687,226630,0.297,0.00347,1,0.107,-11.611,0,0.0342,77.043,4,0.311,"[Verse 1]
Send me on a trip to the moon
Take me high as hell while we're still in this room
Send me on a place in the sun
I'll go where you wish so we can start where it's new

[Chorus]
I'll give you one slow kiss
Something in me's missing you
Tell me, what will you do?
Say you'll give me one more kiss
Something's telling me that you've been missing me too

[Verse 2]
I've been working hard ever since
Got rid of everything, I used to pretеnd
Only you can be with me
Without you I will ceasе until we can be

So let love show the way
Give me the gray
Take my space
You will be all I need and more
So let your river flow and fountain pour

[Chorus]
I'll give you one slow kiss
Something in me's missing you
Tell me, what will you do?
Say you'll give me one more kiss
Something's telling me that you've been missing me too

[Bridge]
Rather than waste our time, now let's be true
Before all's lost I'm glad I found you
Rather than waste our light, tell me we're cool
I've had enough of fighting

[Chorus]
I'll give you one slow kiss
Something in me's missing you
Tell me, what will you do?
Say you'll give me one more kiss
Something's telling me that you've been missing me too

I'll give you one slow kiss
Something in me's missing you
Tell me, what will you do?
Say you'll give me one more kiss
Something's telling me that you've been missing me too",,0.8243,0.8243,0.3275,Chill
41,Baby Powder,['Jenevieve'],0.323,0.784,180435,0.521,0.000283,1,0.0518,-8.217,0,0.0529,78.456,3,0.682,"[Verse 1]
I'ma tell you the truth
Not like these girls on the loose
I'll put up with you, babe
There're somethings I won't take
Baby, don't feed me false
Yeah, that turns me off
If I ask would you say?
Wanna be the last girl up in your place

[Pre-Chorus]
You're making me so high now
You're everything I'd ever want
You're keeping me so dry now
You're everything I'd never want, uh

[Chorus]
Baby powder, baby powder
Baby powder, baby, baby, baby, uh
Baby powder, baby powder
Baby powder, baby, baby, baby

[Verse 2]
You tryna get me to do
Things you want me to do
Don't need to sit down and talk
Already know what you are
Plastic on the floor but it ain't from me
I'ma go to the place that I'd rather be
You can keep trying to explain to me
But there're so many ways you can say it to me

[Pre-Chorus]
You're making me so high now
You're everything I'd ever want
You're keeping me so dry now
You're everything I'd never want, uh

[Chorus]
Baby powder, baby powder
Baby powder, baby, baby, baby (All I ever wanted, ah)
Baby powder, baby powder (But you're turning me off)
Baby powder, baby, baby, baby (I want to get up)
Baby powder, baby powder (What you do, what you do is making me mad, ah)
Baby powder, baby, baby, baby
Baby powder, baby powder (Baby, don't do that)
Baby powder, baby, baby, baby (Baby, you're so dry-y-y)

[Outro]
Baby powder, baby powder (I'm just saying don't let me down)
Baby powder, baby, baby, baby ('Cause I'm really for you, I'm really for you)
Baby powder, baby powder (You should lift me up)
Baby powder, baby, baby, baby ('Cause I'm really for you babe, what you gon' do?)
Baby powder, baby powder (I'm just saying don't let me down)
Baby powder, baby, baby, baby ('Cause I'm really for you, I'm really for you)
Baby powder, baby powder (You should lift me up)
Baby powder, baby, baby, baby ('Cause I'm really for you, babe)",,-0.4243,-0.4243,0.6735,Chill
42,235 (2:35 I Want You),['Ashanti'],0.363,0.607,231429,0.677,0.0,11,0.302,-5.858,0,0.175,139.974,4,0.211,"[Verse 1]
It's 2:35 in the morning and I'm thinking 'bout you
All the things that we should and maybe shouldn't do
I don't know if I'm wrong for saying this, but I want you
Don't wanna make a move too soon
Don't wanna ruin where this could go

[Pre-Chorus]
I wanna think about it, wanna think about it
Wanna see what this could be
Wanna take it there but I'm kinda scared
'Cause I don't know if we're ready
So when I think about it
Don't wanna waste no more time, wanna be about it, hey

[Chorus]
'Cause ooh
My body begging for you
Ain't no mistake, you the truth
And I can't wait till we ooh, we ooh
Said ooh
My body begging for you
Ain't no mistake, you the truth
And I can't wait till we ooh, we ooh
Said I want you, I want you
I want you, I want you
Said I want you, I need you
I want you, ooh

[Post-Chorus]
I want you
I want you
I want you
I want you
Ooh

[Verse 2]
I don't wanna FaceTime anymore, I just want you at that door
And I swear I'ma meet you there with nothing on
I don't know if I'm wrong for saying this, wait
Wait a minute, let mе think
Don't wanna make a move too soon
Don't wanna ruin wherе this could go

[Pre-Chorus]
I wanna think about it, wanna think about it
Wanna see what this could be
Wanna take it there but I'm kinda scared
'Cause I don't know if we're ready
So when I think about it
Don't wanna waste no more time, wanna be about it, hey

[Chorus]
'Cause ooh
My body begging for you
Ain't no mistake, you the truth
And I can't wait till we ooh, we ooh
Said ooh
My body begging for you
Ain't no mistake, you the truth
And I can't wait till we ooh, we ooh
Said I want you, I want you
I want you, I want you
Said I want you, I need you
I want you, ooh

[Post-Chorus]
I want you
I want you
I want you
I want you
Ooh

[Bridge]
I'm never the aggressor
But here is my confession
I'd give it all to ya
Get on my knees like a blessing

[Outro]
You, you, you, you
You, you, you (For you)
You, you, you, you
You",,0.9961,0.9961,0.2309,Chill
43,Down,['Jhyve'],0.185,0.455,253224,0.466,1.68e-06,6,0.112,-7.338,0,0.0432,108.185,4,0.155,"Imma just get goin
The uber's here and you're crying an ocean
I know I fucked up again
I sabotage you’re not the first to notice

I can't love you
Cuz I don't love me
This baggage I carry
Making me buckle my knees

And all it took was
Just one bad breakup
To make everyone a fucking suspect
I'd rather make myself
Hate you now
Then go thru that again

There are a million better ways
That I could handle things
But I would rather drink
And spiral, till I don't know what's real
Go numb to the things that I feel
Ohh

I go, I, I go down
Going Down, Down, Down
I go, I, I go down
Going Down, Down, Down
And I don't care, I don't care
Ignorance is bliss
I go, I, I go down
Going Down, Down, Down

I'm losing my patience
I've become a slave to expectations
Music been my mission
But failure got me losing my religion

I can't trust you
Cuz I don't trust me
I bought into lies
I was dumb enough to believe

I gave up friendships
I did some things I'm
Afraid to mention
But every year that
I do not get it
I dive deeper into
Self-destruction",,-0.9916,-0.9916,0.1352,Chill
